latitude,longitude,speed_kmh,time_of_day,distance_from_corridor,is_anomaly
25.277578,91.73094,0.7,22,453.8,1
25.494836,91.851222,38.4,12,73.7,0
25.324053,91.758929,5.8,18,109.2,0
25.302239,91.7467,14.1,10,19.5,0
25.358608,91.776789,14.6,11,20.9,0
25.272005,91.732865,24.0,9,3.8,0
25.34773,91.770801,12.5,15,15.6,0
25.542743,91.871711,52.2,10,4.8,0
25.271165,91.732899,26.9,14,38.0,0
25.473961,91.841329,14.4,14,23.3,0
25.371799,91.784252,60.0,9,7.9,0
25.530738,91.866432,18.7,15,14.1,0
25.326922,91.758561,21.7,13,81.8,0
25.457104,91.823538,3.7,21,796.6,1
25.569166,91.887927,21.4,14,26.0,0
25.292398,91.750376,2.6,6,842.3,1
25.399055,91.8005,28.9,15,99.7,0
25.459296,91.833178,60.0,13,22.9,0
25.37168,91.784763,13.7,14,48.3,0
25.539574,91.87001,33.6,16,18.6,0
25.552859,91.877919,6.7,15,13.0,0
25.575697,91.892482,60.0,10,83.4,0
25.283611,91.738008,16.6,15,11.9,0
25.393191,91.796062,9.2,11,15.1,0
25.568459,91.887066,8.4,8,15.2,0
25.525086,91.863337,14.2,14,72.1,0
25.414917,91.808739,6.8,16,44.0,0
25.275855,91.734675,35.3,16,4.1,0
25.476612,91.842722,13.4,15,15.6,0
25.280702,91.737089,44.7,14,27.7,0
25.556559,91.87856,40.6,13,139.3,0
25.46089,91.833477,27.5,10,34.1,0
25.314769,91.753293,24.7,15,62.6,0
25.47365,91.840828,13.3,11,8.6,0
25.457393,91.83083,26.1,14,102.6,0
25.346097,91.769816,60.0,13,23.2,0
25.306947,91.748775,29.9,14,15.1,0
25.526437,91.864043,5.8,10,55.0,0
25.548845,91.874802,24.5,15,52.5,0
25.297448,91.744666,12.4,12,31.9,0
25.309743,91.749523,35.4,10,36.7,0
25.493142,91.851027,19.7,15,23.8,0
25.501006,91.854149,10.4,14,26.2,0
25.416537,91.809653,17.6,10,45.3,0
25.371279,91.783927,3.6,12,11.4,0
25.569971,91.887681,19.5,12,43.7,0
25.452073,91.829073,19.7,11,14.0,0
25.425028,91.814294,23.8,7,37.9,0
25.576767,91.893177,35.3,15,87.9,0
25.356608,91.776789,47.2,10,87.1,0
25.547399,91.874812,18.5,9,31.7,0
25.420735,91.811675,60.0,7,15.2,0
25.542831,91.871378,37.6,11,31.9,0
25.543919,91.872888,8.6,10,49.1,0
25.294306,91.742512,34.1,16,43.2,0
25.395763,91.797554,18.4,16,9.0,0
25.395645,91.797952,37.7,15,36.2,0
25.503573,91.856346,31.6,14,94.8,0
25.336506,91.764469,36.7,10,25.0,0
25.5074,91.85739,45.1,7,44.5,0
25.370972,91.782345,39.8,12,148.8,0
25.35966,91.779266,8.2,11,163.1,0
25.299835,91.74546,21.0,12,3.5,0
25.468854,91.837907,43.4,12,33.6,0
25.409428,91.806146,12.6,10,88.4,0
25.56496,91.885144,26.5,13,3.5,0
25.37273,91.783995,18.9,9,83.3,0
25.507043,91.857234,141.8,0,43.1,1
25.295911,91.742743,27.6,17,93.0,0
25.557376,91.87915,18.5,8,130.2,0
25.381072,91.789546,20.9,11,6.0,0
25.518875,91.861584,3.7,10,3.5,0
25.357781,91.776346,12.9,15,19.4,0
25.462706,91.834438,27.9,11,38.8,0
25.425025,91.813715,29.2,12,18.3,0
25.42526,91.814838,11.0,8,78.3,0
25.466472,91.836745,27.6,14,17.9,0
25.273774,91.728654,0.1,23,512.1,1
25.275974,91.735323,14.1,17,64.4,0
25.511588,91.858426,8.8,10,21.7,0
25.467171,91.836272,11.3,10,101.7,0
25.373058,91.784616,6.1,15,40.5,0
25.330968,91.761882,60.0,11,22.7,0
25.348529,91.770852,11.4,9,53.8,0
25.349021,91.771101,29.3,14,56.2,0
25.347288,91.770458,18.8,8,25.0,0
25.299766,91.74642,7.8,8,104.1,0
25.418762,91.810455,14.1,10,3.1,0
25.376923,91.787155,25.7,9,2.4,0
25.386042,91.792614,35.3,14,35.9,0
25.436366,91.819759,20.3,9,43.3,0
25.404536,91.802927,19.0,14,39.6,0
25.285021,91.738407,60.0,11,35.7,0
25.349986,91.772853,40.4,12,62.1,0
25.365862,91.780661,11.9,17,36.3,0
25.509175,91.857131,16.6,12,55.7,0
25.30622,91.748447,16.8,8,15.0,0
25.354737,91.774929,18.2,14,7.3,0
25.395488,91.797705,34.1,8,20.6,0
25.5437,91.87273,46.1,8,46.7,0
25.347941,91.770578,18.3,16,48.7,0
25.385705,91.791706,60.0,17,34.3,0
25.504451,91.856023,7.9,16,25.1,0
25.3344,91.76418,22.0,15,60.7,0
25.53157,91.866864,7.9,10,24.4,0
25.426638,91.815151,25.5,17,34.3,0
25.53331,91.866938,10.5,9,39.8,0
25.398438,91.799054,29.6,10,7.7,0
25.519541,91.861027,17.1,9,81.6,0
25.334339,91.763416,9.4,9,10.3,0
25.313483,91.753148,2.5,16,118.1,0
25.574834,91.891486,148.7,23,38.3,1
25.271092,91.73124,22.3,17,127.0,0
25.422639,91.813437,26.4,11,83.7,0
25.473114,91.840045,9.6,6,55.8,0
25.458061,91.832292,25.2,14,3.5,0
25.416267,91.809751,51.4,8,69.5,0
25.448793,91.827015,6.3,10,8.9,0
25.27963,91.736389,9.6,9,5.7,0
25.30761,91.74982,49.4,6,90.9,0
25.356361,91.775553,13.9,15,19.7,0
25.574851,91.890182,21.8,14,86.8,0
25.469696,91.838502,6.1,12,21.2,0
25.355014,91.775554,32.8,14,53.2,0
25.443946,91.82489,27.9,15,46.3,0
25.276826,91.735502,37.8,13,43.7,0
25.479673,91.84442,14.7,16,15.3,0
25.319518,91.754738,7.8,12,53.5,0
25.4489,91.826575,31.3,11,57.6,0
25.470763,91.838557,14.6,9,73.6,0
25.361308,91.778978,28.0,9,46.1,0
25.28387,91.738208,53.1,11,3.3,0
25.447893,91.826715,23.2,14,10.5,0
25.307107,91.749176,147.2,5,48.5,1
25.441004,91.823228,51.7,14,43.6,0
25.425905,91.814816,54.8,14,41.3,0
25.300996,91.745811,25.8,11,13.9,0
25.531513,91.867725,37.2,15,115.8,0
25.4472,91.825163,14.3,12,103.1,0
25.566181,91.885608,8.5,8,22.7,0
25.476201,91.84165,10.3,15,66.5,0
25.42746,91.815626,16.2,11,36.0,0
25.32012,91.755169,16.4,13,44.1,0
25.549561,91.874867,17.9,9,87.6,0
25.352804,91.773938,54.0,10,15.4,0
25.289743,91.74106,47.1,15,17.8,0
25.461407,91.834021,36.8,13,9.2,0
25.271721,91.73236,15.1,8,42.1,0
25.31525,91.752888,35.3,16,2.8,0
25.302915,91.746725,18.0,13,8.8,0
25.37547,91.7867,40.8,15,31.8,0
25.273234,91.733519,33.4,15,6.4,0
25.322067,91.760647,0.8,1,383.7,1
25.433299,91.817968,16.9,10,51.8,0
25.557492,91.880148,22.2,10,41.9,0
25.506863,91.856982,33.8,14,24.5,0
25.2858,91.738241,10.3,12,88.2,0
25.515325,91.859882,21.3,11,25.6,0
25.46335,91.83533,23.0,11,13.2,0
25.499745,91.85398,25.5,17,8.5,0
25.335829,91.762752,9.3,16,155.5,0
25.430714,91.81669,18.1,16,36.3,0
25.409344,91.804959,11.6,18,22.6,0
25.343302,91.768379,41.8,14,11.9,0
25.340696,91.766236,17.2,15,79.5,0
25.268997,91.73205,19.0,11,111.8,0
25.288278,91.739809,37.2,12,42.3,0
25.540595,91.871062,19.1,10,66.9,0
25.343127,91.769442,10.2,9,101.0,0
25.299814,91.745461,23.6,10,4.5,0
25.535164,91.868386,32.2,9,33.2,0
25.500736,91.855032,18.3,10,76.2,0
25.313706,91.752654,23.7,7,57.9,0
25.426798,91.813899,12.9,10,96.2,0
25.46311,91.833224,9.1,10,178.7,0
25.381798,91.790053,28.2,10,16.1,0
25.353702,91.774569,29.6,12,28.3,0
25.283964,91.745189,1.1,2,701.0,1
25.522783,91.863581,44.0,16,48.4,0
25.413171,91.806707,25.9,13,59.4,0
25.372,91.800683,18.1,14,1580.2,1
25.468117,91.837505,14.7,13,32.8,0
25.379077,91.788977,13.4,10,58.4,0
25.312724,91.752224,59.2,15,69.2,0
25.332924,91.762736,34.7,13,0.1,0
25.271179,91.732647,16.5,17,11.8,0
25.569465,91.88835,15.5,9,49.1,0
25.472671,91.839597,28.1,6,75.5,0
25.369182,91.782171,37.4,9,68.9,0
25.573029,91.890411,25.6,8,39.9,0
25.271189,91.732988,33.5,6,46.0,0
25.42056,91.812799,33.0,9,134.0,0
25.397689,91.798052,14.3,10,64.7,0
25.537087,91.869265,20.1,14,44.5,0
25.487303,91.848589,4.3,17,8.5,0
25.471361,91.839762,15.2,15,11.3,0
25.495934,91.852301,16.7,9,7.5,0
25.546103,91.873221,29.2,8,45.0,0
25.464186,91.835892,60.0,14,22.7,0
25.408606,91.80438,24.7,15,39.0,0
25.314737,91.753272,16.3,10,62.3,0
25.440036,91.821947,21.3,15,28.7,0
25.440566,91.82296,11.1,14,41.2,0
25.372278,91.784904,53.4,13,29.8,0
25.490099,91.849865,41.2,7,18.1,0
25.283778,91.737962,23.2,16,24.2,0
25.392928,91.795847,37.9,16,21.8,0
25.29178,91.741811,13.3,10,1.0,0
25.4157,91.808404,20.7,13,31.0,0
25.374323,91.786491,29.0,18,73.5,0
25.364265,91.780416,17.2,8,26.2,0
25.326637,91.758679,13.8,13,54.8,0
25.35476,91.7737,31.4,13,113.6,0
25.335454,91.764438,31.2,9,28.8,0
25.429644,91.816444,32.9,16,2.4,0
25.281993,91.737568,8.2,9,17.4,0
25.328362,91.761324,29.5,14,109.2,0
25.336974,91.765153,21.1,11,16.3,0
25.437959,91.821907,49.9,14,79.7,0
25.313472,91.752203,23.2,16,26.7,0
25.504257,91.855607,46.2,7,9.9,0
25.575512,91.890874,17.0,13,59.1,0
25.513188,91.859511,54.5,12,24.3,0
25.567419,91.886138,47.2,7,43.5,0
25.30821,91.749824,25.3,12,63.9,0
25.444312,91.824384,16.7,15,22.7,0
25.307471,91.749009,27.8,15,14.9,0
25.477026,91.843235,21.9,15,43.1,0
25.282841,91.738087,9.3,11,31.3,0
25.292582,91.742629,14.3,7,47.4,0
25.40894,91.805436,14.0,10,45.6,0
25.355953,91.771598,6.9,9,382.6,1
25.313694,91.753005,12.3,9,92.7,0
25.391038,91.796232,23.9,9,117.9,0
25.339628,91.767097,58.1,12,62.0,0
25.494288,91.850206,37.3,11,156.0,0
25.316618,91.753998,34.6,9,31.3,0
25.300563,91.746541,35.9,8,80.0,0
25.317268,91.754501,20.1,17,45.1,0
25.294968,91.74291,60.0,15,33.1,0
25.552461,91.878172,42.0,10,60.0,0
25.324049,91.757683,34.6,13,11.9,0
25.543406,91.871188,23.8,9,83.2,0
25.407653,91.803627,6.2,8,60.8,0
25.378307,91.787512,10.6,10,42.5,0
25.546085,91.873693,6.7,10,1.0,0
25.298398,91.743858,15.3,9,93.6,0
25.274812,91.728961,0.2,1,528.3,1
25.319078,91.75497,26.0,9,7.2,0
25.48817,91.848509,19.5,12,46.2,0
25.445404,91.825115,26.1,13,10.7,0
25.444908,91.825152,27.4,10,19.8,0
25.392847,91.795819,10.7,10,20.1,0
25.509653,91.857567,44.8,9,30.4,0
25.281113,91.736474,7.9,15,53.5,0
25.417577,91.80915,23.1,9,59.8,0
25.483027,91.845932,14.5,9,18.8,0
25.536061,91.868471,10.9,11,4.8,0
25.501781,91.855237,52.9,13,54.2,0
25.501885,91.853997,31.4,10,78.3,0
25.301858,91.736439,1.8,23,1004.7,1
25.27525,91.733766,51.5,9,60.6,0
25.328978,91.760223,89.9,11,31.2,1
25.549613,91.875688,27.2,10,12.4,0
25.474756,91.841974,27.5,16,43.1,0
25.545215,91.874795,88.7,5,156.0,1
25.462948,91.834345,19.6,14,61.0,0
25.449288,91.827461,6.2,8,7.7,0
25.451392,91.827738,32.3,7,79.1,0
25.367793,91.781829,3.7,10,27.1,0
25.492008,91.851433,21.7,16,65.0,0
25.479607,91.844313,7.6,9,8.5,0
25.460795,91.833979,37.8,7,19.8,0
25.549713,91.876477,16.1,15,57.0,0
25.56224,91.883329,29.1,16,12.6,0
25.500393,91.854113,28.5,14,4.6,0
25.35976,91.778298,7.7,12,63.7,0
25.326389,91.759078,7.9,13,2.6,0
25.46922,91.839224,2.3,9,74.7,0
25.356047,91.775329,35.1,15,24.6,0
25.38973,91.79486,28.9,17,55.1,0
25.507604,91.857456,5.8,12,42.8,0
25.282873,91.737688,60.0,17,10.6,0
25.373101,91.784763,30.6,14,28.5,0
25.501573,91.853982,26.6,7,66.9,0
25.410428,91.806157,9.8,14,35.3,0
25.371387,91.784182,41.4,15,7.6,0
25.284406,91.744825,1.2,1,643.8,1
25.275363,91.733712,12.9,14,71.2,0
25.334287,91.762663,16.8,16,80.8,0
25.471934,91.840558,9.8,10,57.8,0
25.325564,91.758275,36.3,14,36.1,0
25.274548,91.734895,21.0,15,86.1,0
25.289665,91.741069,53.0,11,22.4,0
25.284074,91.738745,14.2,16,41.8,0
25.513909,91.859917,45.7,15,36.5,0
25.275838,91.729333,0.3,1,537.5,1
25.329757,91.761218,5.8,15,23.6,0
25.399995,91.79966,34.9,10,32.8,0
25.560387,91.883001,41.7,14,63.0,0
25.412586,91.806779,13.7,6,20.7,0
25.314952,91.751855,41.1,6,87.2,0
25.281264,91.737667,28.6,17,60.7,0
25.313537,91.751745,22.0,10,21.4,0
25.49163,91.850382,15.5,7,27.9,0
25.476087,91.84177,21.3,16,48.7,0
25.426954,91.814529,36.4,8,43.3,0
25.282109,91.737676,60.0,10,23.0,0
25.494158,91.851147,8.4,17,53.3,0
25.273413,91.733048,50.4,9,49.5,0
25.404491,91.802394,43.0,11,9.9,0
25.391995,91.796566,14.7,17,98.6,0
25.412225,91.807017,13.0,10,21.9,0
25.356564,91.775488,4.4,13,37.0,0
25.304549,91.746762,27.5,16,79.7,0
25.274505,91.73131,1.1,1,275.9,1
25.542976,91.873085,36.1,16,122.3,0
25.42549,91.81449,28.0,14,32.0,0
25.431386,91.817147,16.3,13,28.2,0
25.291387,91.741699,12.5,8,7.5,0
25.444217,91.824778,25.7,14,20.7,0
25.393347,91.796272,29.1,10,3.1,0
25.460829,91.83482,19.7,6,99.9,0
25.561625,91.883242,4.5,14,14.6,0
25.507407,91.856888,32.8,14,7.8,0
25.386515,91.791895,60.0,13,59.7,0
25.332026,91.762127,14.8,16,10.7,0
25.474117,91.841189,37.1,12,1.2,0
25.28402,91.738388,28.5,8,8.0,0
25.469349,91.838479,35.1,16,4.7,0
25.407277,91.802883,19.7,15,112.8,0
25.438181,91.820591,9.0,7,60.4,0
25.554253,91.879252,44.6,14,59.6,0
25.571581,91.887495,13.2,8,154.3,0
25.402933,91.800941,28.8,10,67.0,0
25.440264,91.823004,13.8,12,61.8,0
25.546974,91.874541,34.3,16,30.5,0
25.512084,91.858165,16.6,11,69.0,0
25.283622,91.737667,17.6,13,47.0,0
25.540035,91.869816,33.5,15,20.5,0
25.569512,91.886988,30.5,13,83.3,0
25.283558,91.738491,26.0,12,39.6,0
25.421066,91.811634,23.8,14,6.8,0
25.540477,91.870464,15.2,7,16.8,0
25.525944,91.864982,14.0,9,62.5,0
25.305481,91.74755,13.6,15,42.2,0
25.438222,91.820986,7.5,15,24.2,0
25.469272,91.838913,19.0,10,41.7,0
25.381583,91.789653,47.0,7,11.2,0
25.362948,91.78082,9.2,11,136.6,0
25.280359,91.736342,30.4,17,32.5,0
25.434569,91.818947,26.0,9,25.1,0
25.320072,91.755782,35.9,11,18.1,0
25.421833,91.81244,32.0,10,30.2,0
25.32983,91.760251,29.1,10,74.5,0
25.569009,91.887298,14.4,15,24.8,0
25.350141,91.771236,25.3,15,103.6,0
25.547487,91.874747,35.8,10,20.5,0
25.370031,91.784614,117.8,22,122.9,1
25.445679,91.824396,14.2,15,95.5,0
25.481194,91.844739,43.4,14,35.9,0
25.444169,91.823286,21.5,17,121.9,0
25.394163,91.797142,25.2,8,37.5,0
25.464016,91.83564,26.2,9,7.3,0
25.572201,91.889145,36.7,10,32.8,0
25.481247,91.845013,29.4,15,12.1,0
25.413509,91.807318,34.5,12,18.2,0
25.423786,91.812316,4.5,12,87.5,0
25.525425,91.865019,23.2,8,87.7,0
25.534955,91.867476,9.6,16,52.3,0
25.30597,91.748312,21.2,11,12.7,0
25.487128,91.848335,3.2,10,6.8,0
25.514551,91.859415,32.5,11,41.9,0
25.421395,91.812088,13.2,7,19.7,0
25.32128,91.757125,28.0,14,83.5,0
25.55761,91.880019,13.8,14,60.9,0
25.461406,91.834078,44.9,14,3.6,0
25.441153,91.823412,15.3,7,53.5,0
25.517406,91.861615,10.3,14,67.5,0
25.460223,91.832992,36.9,8,45.3,0
25.300809,91.737919,1.1,23,806.5,1
25.427552,91.813645,18.8,15,161.7,0
25.558524,91.880867,29.0,11,32.9,0
25.48318,91.845486,60.0,15,70.5,0
25.380071,91.788592,52.0,9,32.8,0
25.442377,91.823572,14.9,16,2.8,0
25.375475,91.787068,22.5,8,67.4,0
25.378032,91.788356,10.4,14,54.6,0
25.394009,91.796186,23.2,13,47.3,0
25.419209,91.808998,26.9,9,162.9,0
25.508685,91.857387,3.8,6,9.0,0
25.547926,91.875053,8.9,11,24.3,0
25.537854,91.869834,15.7,17,71.5,0
25.420016,91.811004,7.3,8,11.3,0
25.562243,91.88255,23.0,8,86.9,0
25.372473,91.784357,11.5,12,34.1,0
25.543224,91.870974,38.2,10,93.1,0
25.437936,91.820964,17.3,8,10.9,0
25.42126,91.812076,9.9,14,25.8,0
25.538668,91.86969,40.5,10,23.0,0
25.352677,91.772901,60.0,14,78.7,0
25.37712,91.78619,52.8,9,106.9,0
25.414432,91.807572,92.9,8,43.4,1
25.49146,91.85026,10.7,15,33.5,0
25.33894,91.765721,3.7,13,34.7,0
25.351953,91.773375,33.6,15,6.6,0
25.281123,91.736455,14.8,15,55.9,0
25.446847,91.825659,12.8,12,35.7,0
25.396669,91.798656,19.1,11,49.3,0
25.484347,91.846606,19.4,6,24.7,0
25.416271,91.808684,13.4,14,34.6,0
25.274366,91.733236,50.2,13,73.9,0
25.369279,91.783565,13.2,10,61.5,0
25.401818,91.801599,32.0,7,57.4,0
25.285424,91.738965,24.5,9,2.5,0
25.554614,91.879852,13.9,13,95.9,0
25.383499,91.792138,9.3,12,127.0,0
25.371158,91.783756,38.8,9,21.5,0
25.417273,91.808735,22.4,16,83.8,0
25.566274,91.885351,8.0,10,52.6,0
25.464378,91.835955,10.1,14,18.5,0
25.476309,91.843023,18.8,17,61.2,0
25.39045,91.794369,30.0,15,31.6,0
25.441037,91.823417,43.9,10,60.2,0
25.429916,91.81684,26.3,10,21.4,0
25.489494,91.849542,14.4,13,17.2,0
25.440485,91.822675,26.7,11,17.8,0
25.311348,91.749741,9.0,11,98.1,0
25.443837,91.824121,5.3,16,22.7,0
25.368423,91.783129,8.9,14,65.4,0
25.347617,91.771836,28.5,14,91.2,0
25.278951,91.736158,8.6,15,13.2,0
25.308645,91.74894,8.3,14,45.7,0
25.360874,91.777951,4.9,15,30.3,0
25.558062,91.881875,12.1,6,89.7,0
25.295814,91.742385,8.9,11,125.0,0
25.516999,91.860955,29.7,11,16.1,0
25.353937,91.774,60.0,15,39.8,0
25.290725,91.741256,30.2,14,7.2,0
25.542372,91.87169,18.8,10,24.2,0
25.490816,91.85133,11.7,18,103.7,0
25.529247,91.866021,31.2,15,33.3,0
25.444326,91.824015,12.5,8,59.4,0
25.544064,91.872674,14.1,9,20.4,0
25.278373,91.735972,12.0,15,20.8,0
25.48724,91.848193,17.7,14,26.6,0
25.549529,91.875121,12.9,8,61.6,0
25.471414,91.838905,27.4,16,74.9,0
25.56202,91.883243,48.6,14,8.1,0
25.285795,91.738973,9.6,15,13.7,0
25.54683,91.873746,22.3,9,36.9,0
25.276304,91.73448,48.4,13,36.2,0
25.489999,91.849324,22.5,10,65.7,0
25.446704,91.826416,27.3,16,45.6,0
25.284727,91.744238,1.0,2,569.6,1
25.291214,91.7411,26.8,15,45.3,0
25.524639,91.864102,27.9,7,25.5,0
25.320477,91.756269,21.6,9,43.7,0
25.377725,91.787919,40.5,14,28.6,0
25.27338,91.733662,10.4,8,14.3,0
25.270762,91.733362,56.6,12,103.4,0
25.396128,91.797449,22.9,11,39.0,0
25.51212,91.859286,13.7,10,45.3,0
25.46289,91.834535,42.8,14,39.3,0
25.53446,91.867987,32.7,13,21.0,0
25.363563,91.779218,21.1,11,52.5,0
25.521075,91.863134,22.4,14,72.7,0
25.355583,91.775215,36.4,15,10.6,0
25.439236,91.821886,10.4,15,8.6,0
25.545575,91.873142,15.4,16,22.1,0
25.305674,91.7484,60.0,13,35.2,0
25.451165,91.827289,17.8,9,110.5,0
25.410576,91.805732,12.8,15,13.9,0
25.50933,91.857172,24.6,11,57.9,0
25.389512,91.795156,37.1,10,95.7,0
25.388431,91.793198,25.0,16,36.5,0
25.36163,91.77842,20.4,14,25.6,0
25.354658,91.774918,1.9,15,10.5,0
25.313891,91.751773,17.6,15,37.8,0
25.370381,91.782765,15.4,14,75.9,0
25.280139,91.737177,28.5,14,62.4,0
25.275852,91.73525,2.7,16,62.6,0
25.400768,91.800321,20.4,14,10.3,0
25.333688,91.76266,19.2,6,48.6,0
25.360555,91.778731,11.0,8,62.8,0
25.458224,91.833013,21.4,9,64.8,0
25.540792,91.87038,32.0,10,9.5,0
25.496703,91.852524,7.6,11,16.2,0
25.495479,91.851511,27.3,12,70.4,0
25.33921,91.765784,27.5,10,43.2,0
25.492747,91.851283,8.4,9,19.1,0
25.392201,91.795437,19.7,9,22.4,0
25.417489,91.809138,18.3,13,56.3,0
25.575349,91.891267,13.3,13,12.2,0
25.281031,91.736957,25.0,12,0.7,0
25.389038,91.794361,9.4,7,43.9,0
25.558165,91.881201,18.4,15,19.6,0
25.452967,91.830106,21.3,8,66.1,0
25.485435,91.847038,17.7,8,41.5,0
25.283266,91.738467,23.1,16,50.5,0
25.418978,91.810172,23.0,9,36.1,0
25.54545,91.872291,26.0,12,96.0,0
25.33737,91.764309,29.5,9,87.2,0
25.419587,91.811308,28.2,13,41.4,0
25.290641,91.740518,9.8,11,78.2,0
25.545115,91.872519,9.2,16,54.9,0
25.399614,91.800019,27.8,10,22.7,0
25.380205,91.789936,16.7,10,90.8,0
25.374669,91.785578,36.1,11,34.0,0
25.294556,91.743814,1.8,9,77.5,0
25.517588,91.860609,5.9,14,44.1,0
25.52433,91.863922,19.3,10,19.6,0
25.35809,91.776726,34.5,9,0.9,0
25.568553,91.887139,30.5,14,13.6,0
25.408691,91.804102,21.2,13,70.7,0
25.456314,91.831485,39.9,14,19.5,0
25.490478,91.849715,12.0,7,49.2,0
25.459362,91.833544,21.1,10,54.9,0
25.569307,91.886555,33.1,12,112.7,0
25.426873,91.814567,24.0,12,35.3,0
25.527307,91.863651,33.1,15,131.5,0
25.540336,91.870119,10.4,14,8.1,0
25.550467,91.876913,21.3,12,55.1,0
25.488562,91.849377,35.1,13,17.1,0
25.450811,91.828909,4.5,16,66.3,0
25.564237,91.884767,24.8,9,9.2,0
25.489074,91.848905,135.5,7,56.5,1
25.520846,91.862781,32.2,15,45.7,0
25.507841,91.856518,41.3,6,64.0,0
25.296023,91.744558,6.1,10,86.1,0
25.514222,91.859482,57.4,10,21.4,0
25.388742,91.794069,22.5,17,31.5,0
25.385586,91.792043,29.7,7,4.9,0
25.448491,91.826693,16.6,10,24.0,0
25.37455,91.785741,14.9,13,11.7,0
25.423843,91.812699,11.3,10,53.3,0
25.533177,91.867134,20.5,9,14.2,0
25.320359,91.755767,26.3,9,1.2,0
25.40916,91.806048,28.7,16,93.4,0
25.350461,91.773114,27.4,13,61.8,0
25.283936,91.738343,37.7,13,7.3,0
25.486489,91.849014,22.0,8,93.9,0
25.27186,91.732164,47.1,17,68.4,0
25.359296,91.776923,9.0,14,45.1,0
25.301035,91.738953,1.8,0,711.9,1
25.288825,91.738908,22.4,11,158.7,0
25.338038,91.764811,12.7,14,74.5,0
25.416663,91.809883,17.2,11,60.9,0
25.521134,91.861884,27.7,9,58.9,0
25.419561,91.811643,15.4,11,75.5,0
25.53121,91.867052,44.0,13,58.7,0
25.410874,91.806602,12.4,11,54.5,0
25.487847,91.84857,20.2,15,22.7,0
25.382399,91.790196,22.9,16,2.5,0
25.491728,91.85143,55.6,11,76.3,0
25.29418,91.743232,18.8,9,35.6,0
25.397552,91.799303,13.3,14,64.5,0
25.572101,91.888754,22.5,13,64.3,0
25.449821,91.829001,34.1,9,128.7,0
25.326845,91.760328,9.7,17,94.3,0
25.345431,91.769552,18.7,7,12.8,0
25.436833,91.821043,27.7,9,56.5,0
25.380636,91.789128,20.0,15,11.1,0
25.510771,91.85794,19.1,9,38.1,0
25.524364,91.863587,18.0,10,16.4,0
25.29112,91.741205,8.6,11,30.3,0
25.403863,91.803378,10.0,11,119.9,0
25.294848,91.74319,18.0,12,0.9,0
25.535936,91.868311,59.3,10,6.6,0
25.472042,91.83967,50.8,14,34.3,0
25.333254,91.762214,13.8,13,68.6,0
25.495112,91.851421,44.1,11,64.5,0
25.551941,91.876948,36.1,12,26.7,0
25.411146,91.806406,4.5,13,20.8,0
25.538242,91.868919,19.6,15,39.0,0
25.454647,91.831229,29.0,15,84.6,0
25.329487,91.760932,30.0,9,10.3,0
25.423533,91.812895,39.3,11,17.4,0
25.40593,91.803007,15.4,9,28.0,0
25.522113,91.863861,7.8,11,104.9,0
25.455717,91.830475,29.5,13,46.5,0
25.499514,91.854565,22.8,14,78.5,0
25.478345,91.844017,15.4,10,47.8,0
25.358086,91.776255,10.6,14,44.7,0
25.431015,91.816711,20.9,9,50.6,0
25.489791,91.849589,33.9,15,28.7,0
25.289924,91.740473,29.1,10,50.0,0
25.285835,91.739937,23.5,14,82.3,0
25.3432,91.768565,36.3,13,11.7,0
25.461351,91.834282,8.7,9,19.3,0
25.504644,91.856315,23.5,16,47.3,0
25.440727,91.822347,5.6,16,27.2,0
25.340785,91.767402,18.4,12,29.1,0
25.550875,91.875366,13.7,9,115.8,0
25.327834,91.759441,29.3,10,45.4,0
25.277828,91.736039,30.7,14,52.4,0
25.344213,91.769126,11.5,12,11.6,0
25.414767,91.808163,25.4,13,4.0,0
25.337912,91.767391,28.0,3,300.0,1
25.439318,91.821294,17.0,10,53.4,0
25.286744,91.739643,12.5,15,11.0,0
25.50395,91.856602,12.1,15,105.6,0
25.299414,91.744573,4.4,8,67.3,0
25.405828,91.802387,18.8,15,82.8,0
25.498752,91.853408,25.7,11,9.5,0
25.286224,91.738586,10.3,10,72.6,0
25.276255,91.731068,1.9,1,380.4,1
25.427541,91.813781,20.5,7,147.9,0
25.307481,91.7491,11.3,14,23.7,0
25.402246,91.800935,60.0,7,30.4,0
25.277899,91.735071,28.2,14,49.1,0
25.35277,91.773554,44.4,11,20.1,0
25.477948,91.843179,13.5,10,12.2,0
25.57663,91.892456,13.0,9,27.2,0
25.484246,91.846171,3.6,11,61.5,0
25.472268,91.840631,12.1,17,47.0,0
25.327094,91.760252,12.0,10,73.5,0
25.547771,91.873836,48.5,11,82.6,0
25.395238,91.797453,10.0,13,9.5,0
25.560616,91.88261,20.7,11,12.5,0
25.317948,91.754357,17.9,9,5.7,0
25.414126,91.808163,20.4,11,30.6,0
25.431413,91.815755,20.4,13,165.1,0
25.567285,91.886396,35.0,10,11.3,0
25.361198,91.778786,18.2,17,33.3,0
25.307562,91.748892,23.6,12,1.1,0
25.573415,91.890295,9.2,9,6.7,0
25.323693,91.757404,28.9,15,19.8,0
25.491898,91.8494,30.6,16,140.5,0
25.471211,91.839748,12.1,16,18.1,0
25.352648,91.774109,9.3,6,40.5,0
25.52919,91.865736,18.4,7,6.2,0
25.354433,91.775032,20.7,10,33.8,0
25.561568,91.882925,23.9,17,12.3,0
